,width,SRR999253,SRR999254,SRR999255
29803;NM_168186.3,2200,35,22,26
29804;NM_139820.2,2200,2,4,0
29805;NM_001014571.1,2200,35,30,27
29806;NM_001104057.1,2200,35,30,27
29807;NM_139823.3,2200,72,48,54
29808;NM_139825.2,2200,4,0,2
29809;NM_001300034.1,2200,4,0,2
2981;NM_001272773.2,2200,0,2,1
29810;NM_139826.3,2200,0,0,4
29811;NM_001169895.1,2200,0,0,4
29812;NM_168192.3,2200,53,56,49
29813;NM_079228.3,2200,81,90,79
29814;NM_001014572.4,2200,363,324,342
29815;NM_001274566.1,2200,363,324,342
29816;NM_079229.4,2200,363,324,342
29817;NM_144196.2,2200,130,131,102
29818;NM_001144423.2,2200,130,131,102
29819;NR_124829.1,2200,1,0,0
2982;NM_133142.2,2200,6,10,4
29820;NR_124828.1,2200,1,0,0
29821;NM_139831.3,2200,0,0,0
29822;NM_001104058.2,2200,0,0,0
29823;NM_139833.2,2200,6,5,7
29824;NM_079231.4,2200,956,810,911
29825;NM_001274573.1,2200,949,805,910
29826;NM_079232.1,2200,91,79,97
29827;NR_048233.1,2200,131,101,101
29828;NR_048234.1,2200,131,101,101
29829;NM_139843.3,2200,3,3,1
2983;NM_001103560.3,2200,18,28,29
29830;NM_139845.3,2200,5,5,9
29831;NM_001144429.3,2200,748,668,680
29832;NM_001144427.2,2200,748,668,680
29833;NM_001144428.2,2200,748,668,680
29834;NM_001144430.2,2200,748,668,680
29835;NM_001300038.1,2200,748,668,680
29836;NM_139847.4,2200,748,668,680
29837;NM_168200.2,2200,748,668,680
29838;NM_168204.3,2200,94,89,85
29839;NM_168202.3,2200,111,113,105
2984;NM_001272774.1,2200,18,28,29
29840;NM_079233.6,2200,111,113,105
29841;NM_168203.4,2200,111,113,105
29842;NM_168205.4,2200,111,113,105
29843;NM_001169899.2,2200,206,161,178
29844;NM_001274581.1,2200,206,161,178
29845;NM_079234.4,2200,206,161,178
29846;NR_133182.1,2200,179,160,187
29847;NR_133183.1,2200,125,122,124
29848;NR_133184.1,2200,126,121,122
29849;NM_139854.2,2200,579,484,500
2985;NM_133144.4,2200,18,28,29
29850;NM_001202131.2,2200,317,278,290
29851;NM_139856.4,2200,317,278,290
29852;NM_001202130.2,2200,317,278,290
29853;NM_168211.3,2200,317,278,290
29854;NM_001202129.2,2200,339,285,298
29855;NM_001274582.1,2200,337,281,299
29856;NM_206287.3,2200,47,44,49
29857;NM_001169900.2,2200,60,56,63
29858;NM_001274583.1,2200,60,56,63
29859;NM_001274584.1,2200,60,56,63
2986;NM_167642.3,2200,18,28,29
29860;NM_079235.4,2200,60,56,63
29861;NM_001274586.1,2200,5,0,0
29862;NM_139859.2,2200,5,2,4
29863;NM_168213.3,2200,3,8,1
29864;NM_139861.3,2200,0,0,0
29865;NM_139862.3,2200,0,0,0
29866;NR_002480.2,2200,3,2,1
29867;NM_206288.4,2200,2,2,8
29868;NM_206289.2,2200,38,23,26
29869;NM_139868.3,2200,47,48,46
2987;NM_133154.5,2200,19,12,15
29870;NM_001202132.1,2200,0,0,0
29871;NM_001202133.1,2200,0,0,0
29872;NM_001202134.1,2200,0,0,0
29873;NM_001300039.1,2200,0,0,0
29874;NM_001300040.1,2200,0,0,0
29875;NM_001274589.2,2200,0,0,0
29876;NM_001274590.2,2200,0,0,0
29877;NM_168216.4,2200,0,0,0
29878;NM_139870.2,2200,0,0,0
29879;NM_001259729.2,2200,0,0,0
2988;NM_167647.3,2200,19,12,15
29880;NM_176295.2,2200,0,0,0
29881;NM_139872.2,2200,0,1,1
29882;NM_001144431.3,2200,21,20,20
29883;NM_001144432.3,2200,21,20,20
29884;NM_001259730.2,2200,21,20,20
29885;NM_001274592.1,2200,21,20,20
29886;NM_001274593.1,2200,21,20,20
29887;NM_001274594.1,2200,21,20,20
29888;NM_139875.5,2200,21,20,20
29889;NM_168217.4,2200,21,20,20
2989;NM_167648.3,2200,19,12,15
29890;NM_001274595.1,2200,101,89,91
29891;NM_168218.2,2200,217,206,207
29892;NM_001104059.2,2200,596,571,560
29893;NM_001274596.1,2200,596,571,560
29894;NM_001274598.1,2200,596,571,560
29895;NM_001274599.1,2200,596,571,560
29896;NM_079238.3,2200,596,571,560
29897;NM_168221.3,2200,596,571,560
29898;NM_206291.2,2200,596,571,560
29899;NM_001274597.1,2200,596,571,560
299;NM_166796.2,2200,54,44,44
2990;NM_001258817.2,2200,19,12,15
29900;NM_168219.1,2200,68,42,52
29901;NM_001274600.1,2200,155,107,133
29902;NM_001274601.1,2200,155,107,133
29903;NM_168220.1,2200,155,107,133
29904;NM_001144433.3,2200,2,1,1
29905;NM_001274602.1,2200,2,1,1
29906;NM_001274603.1,2200,2,1,1
29907;NM_139880.4,2200,2,1,1
29908;NM_206292.3,2200,2,1,1
29909;NM_139881.2,2200,0,1,0
2991;NM_133155.4,2200,7,22,13
29910;NM_206294.3,2200,2,4,5
29911;NM_001274604.1,2200,6,5,3
29912;NM_206295.3,2200,32,33,28
29913;NM_206293.2,2200,3,5,6
29914;NR_003861.1,2200,249,196,192
29915;NM_168229.3,2200,0,1,0
29916;NM_206297.3,2200,0,1,0
29917;NM_139888.3,2200,56,54,52
29918;NM_139892.3,2200,100,86,65
29919;NM_001274611.1,2200,44,35,33
2992;NM_001298510.1,2200,67,51,54
29920;NM_001316468.1,2200,44,35,33
29921;NM_139897.3,2200,44,35,33
29922;NM_001274612.1,2200,44,35,33
29923;NM_139898.2,2200,124,116,112
29924;NM_001274605.1,2200,234,196,178
29925;NM_079239.4,2200,81,75,79
29926;NM_001274613.1,2200,84,77,80
29927;NM_001274614.1,2200,84,77,80
29928;NM_001014573.2,2200,98,93,96
29929;NM_001300045.1,2200,9,8,10
2993;NM_133156.2,2200,78,55,62
29930;NM_168240.2,2200,9,8,10
29931;NM_139903.2,2200,45,34,37
29932;NM_139904.2,2200,30,15,21
29933;NM_168244.2,2200,127,110,105
29934;NM_139906.3,2200,202,175,197
29935;NM_139907.3,2200,2,1,0
29936;NM_079242.3,2200,21,27,21
29937;NM_139910.4,2200,144,146,146
29938;NM_001370048.1,2200,202,171,175
29939;NM_079243.4,2200,202,171,175
2994;NM_133157.4,2200,190,166,181
29940;NM_168248.3,2200,202,171,175
29941;NM_168249.3,2200,202,171,175
29942;NM_168250.3,2200,202,171,175
29943;NM_168252.3,2200,202,171,175
29944;NM_168251.3,2200,202,171,175
29945;NM_001274626.1,2200,202,171,175
29946;NR_133188.1,2200,164,150,162
29947;NR_133189.1,2200,16,15,10
29948;NM_001259733.1,2200,8,4,3
29949;NM_001274627.1,2200,14,10,10
2995;NM_167654.2,2200,57,47,61
29950;NM_001104071.2,2200,16,14,11
29951;NM_001104074.3,2200,13,9,9
29952;NM_001043129.3,2200,69,54,54
29953;NM_001259734.1,2200,69,54,54
29954;NM_001104075.2,2200,69,54,54
29955;NM_001382096.1,2200,430,431,400
29956;NM_168254.2,2200,263,247,233
29957;NM_079918.3,2200,298,295,308
29958;NM_001274628.1,2200,115,110,121
29959;NM_139917.3,2200,115,110,121
2996;NM_133159.3,2200,57,47,61
29960;NM_001274629.1,2200,115,110,121
29961;NA,2200,125,105,102
29962;NR_048235.1,2200,125,105,102
29963;NA,2200,130,109,105
29964;NM_080041.3,2200,164,151,156
29965;NM_206300.2,2200,209,232,206
29966;NM_001300047.1,2200,145,123,133
29967;NM_079922.4,2200,401,339,293
29968;NM_139921.4,2200,20,22,24
29969;NM_139925.3,2200,19,7,6
2997;NM_001258821.2,2200,103,89,102
29970;NR_133190.1,2200,148,133,131
29971;NR_133191.1,2200,191,155,172
29972;NM_001300048.1,2200,77,65,69
29973;NM_001274635.1,2200,104,83,86
29974;NM_001274637.1,2200,104,83,86
29975;NM_139927.4,2200,104,83,86
29976;NM_168259.3,2200,104,83,86
29977;NM_001274636.1,2200,104,83,86
29978;NM_206301.4,2200,104,83,86
29979;NM_139928.5,2200,276,241,267
2998;NM_167651.2,2200,103,89,102
29980;NM_001274640.1,2200,312,275,265
29981;NM_139931.3,2200,312,275,265
29982;NM_168260.2,2200,4,5,5
29983;NM_139934.4,2200,2,6,2
29984;NM_001259735.1,2200,13,22,20
29985;NM_144191.5,2200,36,38,47
29986;NM_139936.3,2200,2,1,0
29987;NM_139937.2,2200,0,0,0
29988;NR_073919.1,2200,0,0,0
29989;NM_001144437.2,2200,0,0,0
2999;NM_167656.2,2200,103,89,102
29990;NM_001144436.2,2200,0,0,0
29991;NM_001274642.1,2200,0,0,0
29992;NM_001043131.3,2200,9,14,12
29993;NM_001274643.2,2200,9,14,12
29994;NM_001274646.1,2200,7,10,15
29995;NM_079246.4,2200,25,27,25
29996;NM_139945.3,2200,223,196,200
29997;NM_139947.3,2200,94,82,75
29998;NM_139950.3,2200,7,8,8
29999;NM_001104077.3,2200,2,5,3
3;NR_123742.1,2200,156,182,188
30;NM_001297782.1,2200,87,76,97
300;NM_166797.2,2200,54,44,44
3000;NM_058103.3,2200,54,42,53
30000;NM_001274647.1,2200,2,5,3
30001;NM_001104078.2,2200,37,47,41
30002;NM_139952.3,2200,0,0,0
30003;NM_139953.4,2200,12,13,4
30004;NM_079248.4,2200,61,55,58
30005;NM_139954.2,2200,154,123,149
30006;NM_001104079.4,2200,128,91,109
30007;NM_139956.1,2200,167,130,160
30008;NM_168270.2,2200,3,2,0
30009;NM_001274648.1,2200,3,2,0
3001;NM_001298512.1,2200,54,42,53
30010;NM_080110.3,2200,3,2,0
30011;NM_168271.2,2200,11,18,17
30012;NM_001259739.1,2200,10,6,12
30013;NM_001274649.1,2200,10,6,12
30014;NM_001259738.2,2200,50,38,55
30015;NM_139961.4,2200,50,38,55
30016;NM_168274.2,2200,76,49,61
30017;NM_139963.2,2200,78,49,61
30018;NM_139965.3,2200,26,19,27
30019;NM_139966.3,2200,61,40,50
3002;NM_058104.5,2200,54,42,53
30020;NM_168276.2,2200,42,41,39
30021;NM_139967.2,2200,42,41,39
30022;NM_001259741.1,2200,243,231,216
30023;NM_001259742.1,2200,243,231,216
30024;NM_001259743.1,2200,243,231,216
30025;NM_001274651.1,2200,243,231,216
30026;NM_001274652.1,2200,243,231,216
30027;NM_079249.3,2200,243,231,216
30028;NM_206303.2,2200,243,231,216
30029;NM_145106.1,2200,353,357,326
3003;NM_167652.2,2200,62,32,51
30030;NM_176300.1,2200,353,357,326
30031;NM_139974.4,2200,100,77,85
30032;NM_001274654.1,2200,40,39,45
30033;NM_139976.2,2200,40,39,45
30034;NM_001274653.1,2200,40,39,45
30035;NM_139977.3,2200,178,166,149
30036;NM_139978.4,2200,328,281,275
30037;NM_001274656.1,2200,64,53,61
30038;NM_079250.2,2200,64,53,61
30039;NM_001300056.1,2200,64,53,61
3004;NM_167655.2,2200,62,32,51
30040;NM_001274655.1,2200,6,8,11
30041;NM_080037.3,2200,203,170,165
30042;NM_176301.2,2200,203,170,165
30043;NM_001259746.2,2200,5,15,9
30044;NM_001259745.2,2200,5,15,9
30045;NM_001274658.1,2200,5,15,9
30046;NM_001259747.2,2200,34,31,25
30047;NM_001274659.1,2200,34,31,25
30048;NM_001274660.1,2200,34,31,25
30049;NM_001274657.1,2200,15,13,16
3005;NM_001258822.2,2200,76,49,74
30050;NM_139981.4,2200,14,14,15
30051;NR_073920.1,2200,434,441,442
30052;NR_048240.1,2200,212,158,196
30053;NA,2200,212,160,197
30054;NA,2200,218,175,208
30055;NM_001300057.1,2200,68,50,47
30056;NM_168278.3,2200,64,41,49
30057;NM_001169908.2,2200,64,41,49
30058;NM_001169909.1,2200,64,41,49
30059;NM_001259749.1,2200,64,41,49
3006;NM_001258823.2,2200,76,49,74
30060;NM_001259751.1,2200,64,41,49
30061;NM_001274661.1,2200,64,41,49
30062;NM_001274662.1,2200,64,41,49
30063;NM_001274663.1,2200,64,41,49
30064;NM_168279.3,2200,28,43,31
30065;NM_170629.3,2200,38,67,34
30066;NM_001259750.1,2200,38,67,34
30067;NM_001259748.2,2200,257,221,279
30068;NM_079251.4,2200,315,342,361
30069;NR_001954.1,2200,311,288,292
3007;NM_001298511.1,2200,76,49,74
30070;NR_001955.1,2200,853,712,760
30071;NM_001169910.1,2200,144,128,126
30072;NM_001274666.1,2200,144,128,126
30073;NM_139986.3,2200,144,128,126
30074;NM_176302.2,2200,144,128,126
30075;NM_139987.3,2200,381,369,369
30076;NM_168282.2,2200,10,9,9
30077;NM_001169915.2,2200,63,59,57
30078;NM_168283.4,2200,63,59,57
30079;NM_001169914.3,2200,63,59,57
3008;NM_167653.3,2200,76,49,74
30080;NM_001169911.1,2200,28,23,26
30081;NM_001169913.1,2200,28,23,26
30082;NM_139989.4,2200,28,23,26
30083;NM_168284.3,2200,28,23,26
30084;NM_176305.4,2200,108,96,105
30085;NM_168286.4,2200,108,96,105
30086;NM_176306.3,2200,108,96,105
30087;NM_176303.5,2200,108,96,105
30088;NM_176304.5,2200,108,96,105
30089;NM_168288.3,2200,128,142,136
3009;NM_001258819.2,2200,569,516,493
30090;NM_139994.2,2200,883,806,732
30091;NM_001144442.1,2200,22065,18959,19026
30092;NM_001014577.2,2200,2,4,6
30093;NM_079253.4,2200,25,21,41
30094;NR_124833.1,2200,3,0,1
30095;NM_001274668.1,2200,103,90,95
30096;NM_139995.3,2200,85,79,71
30097;NM_079254.2,2200,19,18,21
30098;NM_079255.2,2200,0,2,2
30099;NM_079256.4,2200,0,0,0
301;NM_166798.2,2200,54,44,44
3010;NM_001258820.2,2200,569,516,493
30100;NM_079257.3,2200,0,0,0
30101;NM_001274670.1,2200,4,3,3
30102;NM_001169916.2,2200,10,10,9
30103;NM_139996.3,2200,11,11,15
30104;NM_001259755.1,2200,80,68,67
30105;NM_168294.3,2200,12,8,4
30106;NM_001202142.2,2200,12,8,4
30107;NM_001202143.2,2200,12,8,4
30108;NM_001259753.2,2200,12,8,4
30109;NM_001259754.2,2200,12,8,4
3011;NM_001014754.1,2200,668,696,666
30110;NM_168293.3,2200,12,8,4
30111;NM_001104082.1,2200,1,0,0
30112;NM_001104083.3,2200,0,0,0
30113;NM_168296.4,2200,0,0,1
30114;NM_140004.2,2200,0,1,1
30115;NA,2200,0,1,1
30116;NM_140005.3,2200,0,1,0
30117;NM_079259.4,2200,42,45,36
30118;NM_001259756.2,2200,42,45,36
30119;NM_168297.1,2200,11,16,11
3012;NM_001258824.1,2200,532,540,538
30120;NM_079260.3,2200,709,676,696
30121;NA,2200,4,4,6
30122;NM_168298.1,2200,54,43,49
30123;NM_079261.5,2200,71,54,57
30124;NM_168299.2,2200,71,54,57
30125;NR_073921.1,2200,10,14,20
30126;NM_079262.3,2200,153,133,143
30127;NM_080003.4,2200,317,276,268
30128;NM_140010.2,2200,108,98,86
30129;NM_140013.3,2200,155,90,95
3013;NM_001272777.1,2200,452,473,473
30130;NM_001169920.2,2200,155,90,95
30131;NM_168304.2,2200,155,90,95
30132;NM_001169919.2,2200,155,90,95
30133;NM_001169921.2,2200,207,170,182
30134;NM_168305.4,2200,207,170,182
30135;NM_140014.4,2200,207,170,182
30136;NM_140016.3,2200,624,561,499
30137;NM_001202144.1,2200,5,7,4
30138;NM_140018.2,2200,3,4,4
30139;NM_140020.3,2200,361,275,287
3014;NM_001014755.2,2200,452,473,473
30140;NM_001274680.1,2200,361,275,287
30141;NM_001274681.1,2200,49,47,44
30142;NM_140022.2,2200,49,47,44
30143;NM_140023.3,2200,1,1,0
30144;NM_140026.3,2200,0,0,2
30145;NM_001274683.1,2200,0,0,1
30146;NM_140027.2,2200,2,2,1
30147;NM_140029.4,2200,162,151,149
30148;NM_168315.3,2200,88,72,67
30149;NM_001169922.3,2200,88,72,67
3015;NM_001014756.2,2200,452,473,473
30150;NM_140031.3,2200,88,72,67
30151;NM_168314.3,2200,88,72,67
30152;NM_168317.3,2200,440,402,352
30153;NM_001300062.1,2200,892,687,733
30154;NM_144186.2,2200,892,687,733
30155;NM_001014580.3,2200,27,28,31
30156;NM_079266.5,2200,27,28,31
30157;NM_001014579.2,2200,87,77,89
30158;NM_001259761.2,2200,128,111,124
30159;NM_001259760.2,2200,128,111,124
3016;NM_001258825.2,2200,452,473,473
30160;NM_001259762.2,2200,128,111,124
30161;NM_001259763.2,2200,128,111,124
30162;NM_001300064.1,2200,128,111,124
30163;NM_001300065.1,2200,128,111,124
30164;NM_001300066.1,2200,128,111,124
30165;NM_001300067.1,2200,128,111,124
30166;NM_001300068.1,2200,128,111,124
30167;NM_140033.3,2200,128,111,124
30168;NR_048242.1,2200,1069,1051,1042
30169;NA,2200,1072,1049,1043
3017;NM_001014752.4,2200,452,473,473
30170;NA,2200,1086,1054,1056
30171;NM_140036.2,2200,0,2,3
30172;NR_124835.1,2200,0,0,0
30173;NM_140038.1,2200,0,0,0
30174;NM_001274692.1,2200,14,11,11
30175;NM_001316480.1,2200,14,11,11
30176;NM_080016.4,2200,14,11,11
30177;NM_001274693.1,2200,14,11,11
30178;NM_206305.2,2200,9,4,2
30179;NM_206304.2,2200,9,4,2
3018;NM_001014753.3,2200,452,473,473
30180;NM_001274694.1,2200,20,15,13
30181;NM_206307.2,2200,52,35,36
30182;NM_206306.2,2200,52,35,37
30183;NM_001169925.1,2200,282,250,227
30184;NM_168324.4,2200,39,49,38
30185;NM_001169927.2,2200,39,49,38
30186;NM_001316438.1,2200,39,49,38
30187;NM_140041.4,2200,39,49,38
30188;NM_206308.4,2200,39,49,38
30189;NM_001259764.1,2200,38,49,38
3019;NM_001201742.3,2200,452,473,473
30190;NM_001169926.2,2200,148,110,148
30191;NM_001363932.1,2200,148,110,148
30192;NM_001363933.1,2200,148,110,148
30193;NM_140042.3,2200,74,69,74
30194;NM_168326.2,2200,1663,1328,1271
30195;NM_168327.3,2200,310,255,247
30196;NM_001300069.1,2200,310,255,247
30197;NM_206309.3,2200,226,205,223
30198;NM_001104089.2,2200,347,268,261
30199;NM_140045.3,2200,12,10,8
302;NR_123751.1,2200,47,33,44
3020;NM_001258826.1,2200,59,48,53
30200;NM_140046.4,2200,13,9,11
30201;NM_001274696.1,2200,13,9,11
30202;NM_001202148.2,2200,73,52,67
30203;NM_001202147.1,2200,73,52,67
30204;NM_001031946.2,2200,71,50,64
30205;NM_001031944.2,2200,71,50,64
30206;NM_001031945.2,2200,71,50,64
30207;NM_001031943.3,2200,52,35,43
30208;NM_140047.2,2200,60,74,44
30209;NR_124836.1,2200,102,102,105
3021;NR_047836.1,2200,0,0,0
30210;NR_124837.1,2200,102,102,105
30211;NR_133194.1,2200,91,91,107
30212;NM_079275.4,2200,23,32,39
30213;NM_001259765.2,2200,23,32,39
30214;NM_079276.4,2200,103,101,88
30215;NM_001300072.1,2200,103,101,88
30216;NA,2200,27,18,25
30217;NM_140049.3,2200,76,72,77
30218;NM_140051.3,2200,98,100,95
30219;NM_001043132.3,2200,98,100,95
3022;NA,2200,0,0,0
30220;NM_079277.3,2200,556,366,447
30221;NM_079944.3,2200,102,108,111
30222;NM_001104090.2,2200,1158,909,1015
30223;NM_001104091.2,2200,1158,909,1015
30224;NM_001300074.1,2200,1158,909,1015
30225;NM_140054.3,2200,1158,909,1015
30226;NM_168343.2,2200,1158,909,1015
30227;NM_001300073.1,2200,1158,909,1015
30228;NM_001104092.2,2200,57,40,44
30229;NR_133195.1,2200,221,183,179
3023;NA,2200,0,0,0
30230;NM_001300075.1,2200,50,42,43
30231;NM_001031947.3,2200,50,40,40
30232;NM_001274700.1,2200,30,28,31
30233;NM_001274701.1,2200,30,28,31
30234;NM_140058.3,2200,30,28,31
30235;NM_168344.3,2200,169,132,167
30236;NM_001144454.3,2200,105,79,94
30237;NR_133196.1,2200,107,79,94
30238;NM_140062.2,2200,64,39,51
30239;NM_140064.3,2200,53,60,54
3024;NA,2200,0,0,0
30240;NM_168346.2,2200,53,60,54
30241;NM_001300078.1,2200,53,60,54
30242;NM_001144455.2,2200,162,156,130
30243;NM_001300077.1,2200,162,156,130
30244;NM_001144456.2,2200,303,297,266
30245;NM_140067.2,2200,421,370,378
30246;NR_133197.1,2200,439,434,409
30247;NM_079281.4,2200,1,2,1
30248;NM_168352.2,2200,15,10,7
30249;NM_001202149.2,2200,15,10,7
3025;NR_144672.1,2200,0,0,0
30250;NM_168353.2,2200,26,17,18
30251;NM_001316433.1,2200,32,43,44
30252;NM_140076.2,2200,5,3,5
30253;NM_140078.1,2200,1377,1410,1130
30254;NM_001259769.3,2200,9,10,6
30255;NM_079282.2,2200,5,5,4
30256;NM_001300080.1,2200,3,5,3
30257;NM_140080.2,2200,192,177,185
30258;NM_140081.3,2200,13,5,10
30259;NM_168354.2,2200,13,5,10
3026;NA,2200,0,0,0
30260;NM_168355.3,2200,9,1,6
30261;NM_001274707.1,2200,15,7,8
30262;NM_140082.2,2200,259,334,320
30263;NM_140083.3,2200,233,331,229
30264;NM_140084.2,2200,6,4,4
30265;NM_001031951.3,2200,128,138,148
30266;NM_140086.3,2200,35,23,38
30267;NM_079285.4,2200,110,90,101
30268;NM_140087.2,2200,1497,1219,1306
30269;NR_133199.1,2200,120,77,91
3027;NR_047838.1,2200,0,0,0
30270;NR_124838.1,2200,254,183,211
30271;NM_079286.3,2200,78,65,67
30272;NM_001300084.1,2200,78,65,67
30273;NM_001300085.1,2200,78,65,67
30274;NM_140090.2,2200,50,32,35
30275;NM_168361.2,2200,50,32,35
30276;NM_001274717.1,2200,166,154,156
30277;NM_140092.2,2200,166,154,156
30278;NM_168362.2,2200,166,154,156
30279;NM_168363.2,2200,166,154,156
3028;NA,2200,0,0,0
30280;NM_168364.2,2200,166,154,156
30281;NR_002482.1,2200,2020,1713,1737
30282;NM_140094.2,2200,566,527,558
30283;NM_140095.4,2200,73,47,44
30284;NM_001144457.3,2200,31,44,40
30285;NM_140096.5,2200,31,44,40
30286;NM_206310.3,2200,31,44,40
30287;NM_079287.2,2200,313,274,287
30288;NR_124839.1,2200,73,68,69
30289;NR_124840.1,2200,27,21,19
3029;NA,2200,0,0,0
30290;NM_168372.2,2200,8,13,9
30291;NM_168369.2,2200,8,13,9
30292;NM_206311.2,2200,8,13,9
30293;NM_206313.2,2200,8,13,9
30294;NM_206314.3,2200,8,13,9
30295;NM_001274724.2,2200,8,13,9
30296;NM_168371.3,2200,8,13,9
30297;NM_206312.3,2200,8,13,9
30298;NM_140100.2,2200,7,6,3
30299;NM_168370.3,2200,7,6,3
303;NM_001169359.1,2200,19,22,10
3030;NR_047840.1,2200,0,0,0
30300;NM_001169931.2,2200,36,35,38
30301;NM_168374.2,2200,36,35,38
30302;NM_168373.3,2200,36,35,38
30303;NM_001316481.1,2200,966,890,936
30304;NM_001316482.1,2200,966,890,936
30305;NM_140102.2,2200,28,31,21
30306;NM_168375.5,2200,30,35,26
30307;NM_079288.3,2200,67,82,66
30308;NM_001274727.1,2200,10,7,5
30309;NM_001274728.1,2200,10,7,5
3031;NA,2200,0,0,0
30310;NM_001274729.1,2200,10,7,5
30311;NM_001274730.1,2200,10,7,5
30312;NM_001274732.1,2200,10,7,5
30313;NM_176309.3,2200,79,81,80
30314;NM_176311.3,2200,79,81,80
30315;NM_001038908.2,2200,1,0,2
30316;NM_176308.3,2200,1,0,2
30317;NM_176310.3,2200,1,0,2
30318;NM_168379.2,2200,188,192,197
30319;NM_176312.3,2200,188,192,197
3032;NA,2200,0,0,0
30320;NM_176313.3,2200,188,192,197
30321;NM_001038909.2,2200,134,145,128
30322;NM_001274731.1,2200,134,145,128
30323;NM_001274733.1,2200,134,145,128
30324;NM_001274734.1,2200,134,145,128
30325;NM_140110.4,2200,257,230,195
30326;NM_168386.3,2200,257,230,195
30327;NR_124841.1,2200,0,0,0
30328;NM_001104095.2,2200,1,1,0
30329;NM_001274736.1,2200,1,1,0
3033;NR_047842.1,2200,0,0,0
30330;NM_001274738.1,2200,1,1,0
30331;NM_140112.2,2200,1,1,0
30332;NM_079292.5,2200,36,22,19
30333;NM_001259777.2,2200,64,37,40
30334;NM_001370034.1,2200,170,157,151
30335;NM_001144458.2,2200,188,174,165
30336;NM_001104099.2,2200,188,174,165
30337;NM_001104098.2,2200,188,174,165
30338;NM_140116.3,2200,188,174,165
30339;NM_001300088.1,2200,188,174,165
3034;NA,2200,0,0,0
30340;NM_001104100.2,2200,1,2,4
30341;NM_001382075.1,2200,1,2,4
30342;NM_001382076.1,2200,15,16,17
30343;NM_001274740.1,2200,15,16,17
30344;NM_079293.4,2200,242,184,227
30345;NM_001169934.2,2200,137,104,110
30346;NM_001169935.2,2200,137,104,110
30347;NM_140121.2,2200,137,104,110
30348;NM_168390.2,2200,137,104,110
30349;NM_168391.2,2200,137,104,110
3035;NA,2200,0,0,0
30350;NM_001169933.2,2200,94,73,90
30351;NM_168392.2,2200,94,73,90
30352;NM_168393.2,2200,94,73,90
30353;NM_144182.2,2200,194,161,174
30354;NM_001274744.2,2200,194,161,174
30355;NM_001300089.2,2200,194,161,174
30356;NM_001274745.1,2200,194,161,174
30357;NM_001274746.1,2200,194,161,174
30358;NR_133201.1,2200,7,4,5
30359;NR_133202.1,2200,2,0,5
3036;NR_047845.1,2200,0,0,0
30360;NR_133203.1,2200,12,11,13
30361;NA,2200,0,0,0
30362;NM_140127.2,2200,44,31,25
30363;NR_124843.1,2200,0,0,1
30364;NM_140130.2,2200,0,1,0
30365;NM_001300091.1,2200,0,1,0
30366;NR_124844.1,2200,2,1,1
30367;NR_124845.1,2200,2,3,1
30368;NR_124847.1,2200,0,0,0
30369;NR_124849.1,2200,2,2,0
3037;NA,2200,0,0,0
30370;NM_140133.2,2200,1,0,0
30371;NR_133207.1,2200,4,5,4
30372;NR_133208.1,2200,5,8,6
30373;NR_048250.1,2200,6,10,9
30374;NA,2200,6,10,9
30375;NA,2200,6,10,9
30376;NR_133209.1,2200,0,0,1
30377;NR_133210.1,2200,0,0,1
30378;NR_133211.1,2200,3,6,1
30379;NR_133212.1,2200,45,55,49
3038;NA,2200,0,0,0
30380;NR_133213.1,2200,59,59,69
30381;NR_048253.1,2200,123,108,121
30382;NA,2200,125,108,125
30383;NA,2200,128,108,129
30384;NR_124853.1,2200,1,1,0
30385;NM_140135.2,2200,1,0,0
30386;NM_168405.2,2200,1,0,0
30387;NM_168409.2,2200,14,14,18
30388;NM_168410.1,2200,0,0,0
30389;NM_140137.3,2200,0,0,0
3039;NR_156796.1,2200,0,0,0
30390;NM_001274750.1,2200,0,0,0
30391;NM_001382146.1,2200,1,0,0
30392;NM_001259779.1,2200,38,22,25
30393;NM_001259778.1,2200,38,22,25
30394;NM_168411.2,2200,5,13,9
30395;NM_001104104.3,2200,92,55,88
30396;NM_001104102.4,2200,92,55,88
30397;NM_001104103.3,2200,92,55,88
30398;NM_001370003.1,2200,92,55,88
30399;NM_168413.3,2200,92,55,88
304;NM_001272150.2,2200,4,5,7
3040;NA,2200,0,0,0
30400;NM_001274751.1,2200,92,55,88
30401;NM_168412.4,2200,92,55,88
30402;NR_163223.1,2200,24,36,29
30403;NM_001104106.2,2200,1,0,1
30404;NM_079296.4,2200,1,2,4
30405;NM_001038910.3,2200,1,2,4
30406;NM_001274752.1,2200,1,2,4
30407;NM_001144459.2,2200,7,8,15
30408;NM_168415.2,2200,87,90,83
30409;NM_140143.3,2200,87,90,83
3041;NA,2200,0,0,0
30410;NM_140144.3,2200,79,91,73
